,Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Order_ID_x,Order_Date,Order_Priority,Order_Month,Order_Year,Customer_Name,Province,Region,Customer_Segment,Order_ID_y,Ship_Mode,Ship_Date,Ship_Month,Ship_Year,Duration
5755,Ord_1255,Prod_6,SHP_1734,Cust_464,338.89,0.07,6,45.76,10.75,0.36,OFFICE SUPPLIES,PAPER,32036,2011-05-10,MEDIUM,5,2011,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,32036,REGULAR AIR,2011-07-10,7,2011,61 days 00:00:00.000000000
5756,Ord_1255,Prod_1,SHP_1735,Cust_464,362.52,0.07,25,-68.49,7.51,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,32036,2011-05-10,MEDIUM,5,2011,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,32036,REGULAR AIR,2011-06-10,6,2011,31 days 00:00:00.000000000
5757,Ord_1227,Prod_12,SHP_1694,Cust_464,79.44,0.06,27,29.85,0.5,0.39,OFFICE SUPPLIES,LABELS,8231,2012-10-18,CRITICAL,10,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,8231,REGULAR AIR,2012-10-20,10,2012,2 days 00:00:00.000000000
5758,Ord_1227,Prod_5,SHP_1695,Cust_464,110.03,0.06,5,-31.33,10.49,0.49,FURNITURE,OFFICE FURNISHINGS,8231,2012-10-18,CRITICAL,10,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,8231,REGULAR AIR,2012-10-19,10,2012,1 days 00:00:00.000000000
5759,Ord_1221,Prod_12,SHP_1687,Cust_464,1505.57,0.02,47,-54.63,19.99,0.39,OFFICE SUPPLIES,LABELS,4321,2009-07-17,MEDIUM,7,2009,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,4321,EXPRESS AIR,2009-07-19,7,2009,2 days 00:00:00.000000000
5760,Ord_1272,Prod_15,SHP_1757,Cust_464,6739.92,0.01,35,957.29,30.0,0.69,FURNITURE,CHAIRS & CHAIRMATS,50883,2012-01-06,LOW,1,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,50883,DELIVERY TRUCK,2012-01-06,1,2012,0 days 00:00:00.000000000
5761,Ord_1283,Prod_8,SHP_1770,Cust_464,1305.31,0.03,45,589.2,1.99,0.4,TECHNOLOGY,COMPUTER PERIPHERALS,59392,2010-06-26,MEDIUM,6,2010,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,59392,REGULAR AIR,2010-06-28,6,2010,2 days 00:00:00.000000000
5762,Ord_1283,Prod_8,SHP_1769,Cust_464,39.42,0.08,19,-29.02,1.99,0.55,TECHNOLOGY,COMPUTER PERIPHERALS,59392,2010-06-26,MEDIUM,6,2010,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,59392,REGULAR AIR,2010-06-27,6,2010,1 days 00:00:00.000000000
5763,Ord_1282,Prod_8,SHP_1768,Cust_464,256.6,0.0,6,-106.76,7.12,0.67,TECHNOLOGY,COMPUTER PERIPHERALS,58051,2012-03-20,HIGH,3,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,58051,REGULAR AIR,2012-03-22,3,2012,2 days 00:00:00.000000000
5764,Ord_1273,Prod_4,SHP_1759,Cust_469,347.2675,0.06,20,-71.09,0.99,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,51524,2010-03-14,MEDIUM,3,2010,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,51524,EXPRESS AIR,2010-03-16,3,2010,2 days 00:00:00.000000000
5765,Ord_1273,Prod_1,SHP_1758,Cust_469,2723.1,0.07,16,-446.31,35.0,0.85,OFFICE SUPPLIES,STORAGE & ORGANIZATION,51524,2010-03-14,MEDIUM,3,2010,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,51524,REGULAR AIR,2010-03-15,3,2010,1 days 00:00:00.000000000
5766,Ord_1256,Prod_4,SHP_1736,Cust_469,607.597,0.07,11,-112.24,5.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,32295,2009-07-01,HIGH,7,2009,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,32295,REGULAR AIR,2009-08-01,8,2009,31 days 00:00:00.000000000
5767,Ord_1222,Prod_6,SHP_1688,Cust_469,126.38,0.08,33,26.64,1.3,0.37,OFFICE SUPPLIES,PAPER,4545,2010-01-16,NOT SPECIFIED,1,2010,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,4545,REGULAR AIR,2010-01-18,1,2010,2 days 00:00:00.000000000
5768,Ord_1222,Prod_6,SHP_1689,Cust_469,33.1,0.06,4,-24.15,8.74,0.36,OFFICE SUPPLIES,PAPER,4545,2010-01-16,NOT SPECIFIED,1,2010,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,4545,REGULAR AIR,2010-01-17,1,2010,1 days 00:00:00.000000000
5769,Ord_1251,Prod_17,SHP_1729,Cust_469,4913.7,0.0,33,1054.93,17.85,0.56,TECHNOLOGY,OFFICE MACHINES,28451,2009-05-01,CRITICAL,5,2009,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,28451,DELIVERY TRUCK,2009-07-01,7,2009,61 days 00:00:00.000000000
5770,Ord_1251,Prod_5,SHP_1728,Cust_469,8958.46,0.02,41,2593.14,21.21,0.59,FURNITURE,OFFICE FURNISHINGS,28451,2009-05-01,CRITICAL,5,2009,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,28451,REGULAR AIR,2009-06-01,6,2009,31 days 00:00:00.000000000
5771,Ord_1251,Prod_5,SHP_1727,Cust_469,4201.08,0.01,21,1162.76,11.54,0.59,FURNITURE,OFFICE FURNISHINGS,28451,2009-05-01,CRITICAL,5,2009,PAULINE CHAND,ONTARIO,ONTARIO,SMALL BUSINESS,28451,REGULAR AIR,2009-07-01,7,2009,61 days 00:00:00.000000000
5772,Ord_2911,Prod_4,SHP_4016,Cust_1066,906.015,0.05,31,248.67,5.99,0.38,TECHNOLOGY,TELEPHONES AND COMMUNICATION,34883,2009-04-11,CRITICAL,4,2009,PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,34883,REGULAR AIR,2009-05-11,5,2009,30 days 00:00:00.000000000
5773,Ord_2884,Prod_6,SHP_3978,Cust_1066,122.02,0.04,18,-115.0,10.05,0.37,OFFICE SUPPLIES,PAPER,22916,2012-02-02,MEDIUM,2,2012,PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,22916,REGULAR AIR,2012-03-02,3,2012,29 days 00:00:00.000000000
5774,Ord_2968,Prod_5,SHP_4093,Cust_1066,43.94,0.09,20,-72.23,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,57699,2012-10-11,LOW,10,2012,PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,57699,REGULAR AIR,2012-12-11,12,2012,61 days 00:00:00.000000000
5775,Ord_2968,Prod_9,SHP_4092,Cust_1066,2160.83,0.08,36,485.02,19.99,0.38,OFFICE SUPPLIES,ENVELOPES,57699,2012-10-11,LOW,10,2012,PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,57699,REGULAR AIR,2012-11-14,11,2012,34 days 00:00:00.000000000
5776,Ord_2968,Prod_8,SHP_4091,Cust_1066,1857.88,0.09,47,752.96,1.99,0.44,TECHNOLOGY,COMPUTER PERIPHERALS,57699,2012-10-11,LOW,10,2012,PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,57699,REGULAR AIR,2012-11-15,11,2012,35 days 00:00:00.000000000
5777,Ord_3498,Prod_4,SHP_4845,Cust_1175,2710.5055,0.03,46,624.12,8.8,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,54819,2009-10-10,LOW,10,2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,54819,REGULAR AIR,2009-10-10,10,2009,0 days 00:00:00.000000000
5778,Ord_3498,Prod_5,SHP_4843,Cust_1175,53.32,0.07,10,-20.68,5.71,0.54,FURNITURE,OFFICE FURNISHINGS,54819,2009-10-10,LOW,10,2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,54819,REGULAR AIR,2009-10-15,10,2009,5 days 00:00:00.000000000
5779,Ord_3498,Prod_7,SHP_4844,Cust_1175,64.03,0.09,26,11.42,0.8,0.39,OFFICE SUPPLIES,RUBBER BANDS,54819,2009-10-10,LOW,10,2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,54819,REGULAR AIR,2009-12-10,12,2009,61 days 00:00:00.000000000
5780,Ord_3392,Prod_6,SHP_4703,Cust_1175,62.89,0.09,3,-23.2,9.03,0.37,OFFICE SUPPLIES,PAPER,34498,2009-02-15,LOW,2,2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,34498,REGULAR AIR,2009-02-20,2,2009,5 days 00:00:00.000000000
5781,Ord_3392,Prod_9,SHP_4702,Cust_1175,47.12,0.09,4,10.8,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,34498,2009-02-15,LOW,2,2009,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,34498,EXPRESS AIR,2009-02-20,2,2009,5 days 00:00:00.000000000
5782,Ord_3426,Prod_6,SHP_4748,Cust_1175,145.26,0.05,19,-35.75,5.96,0.38,OFFICE SUPPLIES,PAPER,42243,2012-11-03,MEDIUM,11,2012,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,42243,REGULAR AIR,2012-03-13,3,2012,-235 days +00:00:00.000000000
5783,Ord_3426,Prod_3,SHP_4748,Cust_1175,1876.09,0.02,42,809.74,2.99,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,42243,2012-11-03,MEDIUM,11,2012,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,42243,REGULAR AIR,2012-03-13,3,2012,-235 days +00:00:00.000000000
5784,Ord_3200,Prod_12,SHP_4439,Cust_1175,20.19,0.02,6,1.25,0.99,0.37,OFFICE SUPPLIES,LABELS,59044,2011-07-20,CRITICAL,7,2011,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,59044,REGULAR AIR,2011-07-22,7,2011,2 days 00:00:00.000000000
5785,Ord_4258,Prod_4,SHP_5945,Cust_1447,5085.907,0.03,48,1366.69,8.08,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,19104,2010-10-08,HIGH,10,2010,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,19104,REGULAR AIR,2010-12-08,12,2010,61 days 00:00:00.000000000
5786,Ord_4253,Prod_6,SHP_5940,Cust_1447,215.85,0.09,30,60.95,1.71,0.4,OFFICE SUPPLIES,PAPER,16807,2012-01-15,MEDIUM,1,2012,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,16807,REGULAR AIR,2012-01-17,1,2012,2 days 00:00:00.000000000
5787,Ord_4253,Prod_6,SHP_5939,Cust_1447,1585.6,0.08,48,632.13,4.92,0.38,OFFICE SUPPLIES,PAPER,16807,2012-01-15,MEDIUM,1,2012,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,16807,REGULAR AIR,2012-01-16,1,2012,1 days 00:00:00.000000000
5788,Ord_4323,Prod_11,SHP_6028,Cust_1447,7497.08,0.02,30,698.67,54.12,0.76,FURNITURE,TABLES,56577,2011-02-11,CRITICAL,2,2011,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,56577,DELIVERY TRUCK,2011-03-11,3,2011,28 days 00:00:00.000000000
5789,Ord_699,Prod_4,SHP_956,Cust_237,1991.703,0.07,45,559.11,1.25,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,5121,2012-10-05,NOT SPECIFIED,10,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,5121,REGULAR AIR,2012-11-05,11,2012,31 days 00:00:00.000000000
5790,Ord_806,Prod_4,SHP_1108,Cust_237,103.105,0.09,2,-316.32,2.5,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,36803,2012-04-08,NOT SPECIFIED,4,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,36803,REGULAR AIR,2012-06-08,6,2012,61 days 00:00:00.000000000
5791,Ord_806,Prod_12,SHP_1108,Cust_237,121.65,0.05,42,30.76,0.99,0.36,OFFICE SUPPLIES,LABELS,36803,2012-04-08,NOT SPECIFIED,4,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,36803,REGULAR AIR,2012-06-08,6,2012,61 days 00:00:00.000000000
5792,Ord_806,Prod_5,SHP_1109,Cust_237,19.02,0.05,2,10.73,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,36803,2012-04-08,NOT SPECIFIED,4,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,36803,EXPRESS AIR,2012-06-08,6,2012,61 days 00:00:00.000000000
5793,Ord_735,Prod_6,SHP_1001,Cust_237,286.73,0.05,42,-141.51,7.49,0.37,OFFICE SUPPLIES,PAPER,14471,2011-05-26,NOT SPECIFIED,5,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,14471,REGULAR AIR,2011-05-28,5,2011,2 days 00:00:00.000000000
5794,Ord_735,Prod_5,SHP_1000,Cust_237,823.63,0.03,44,375.02,3.77,0.39,FURNITURE,OFFICE FURNISHINGS,14471,2011-05-26,NOT SPECIFIED,5,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,14471,REGULAR AIR,2011-05-26,5,2011,0 days 00:00:00.000000000
5795,Ord_758,Prod_6,SHP_1035,Cust_237,278.94,0.01,30,-143.7,9.86,0.4,OFFICE SUPPLIES,PAPER,21350,2011-02-24,MEDIUM,2,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,21350,REGULAR AIR,2011-02-25,2,2011,1 days 00:00:00.000000000
5796,Ord_762,Prod_6,SHP_1040,Cust_237,336.91,0.1,11,42.5,8.74,0.4,OFFICE SUPPLIES,PAPER,23207,2010-10-22,CRITICAL,10,2010,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,23207,REGULAR AIR,2010-10-23,10,2010,1 days 00:00:00.000000000
5797,Ord_815,Prod_17,SHP_1119,Cust_237,955.29,0.05,8,-286.2,56.14,0.4,TECHNOLOGY,OFFICE MACHINES,39745,2011-04-05,NOT SPECIFIED,4,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,39745,DELIVERY TRUCK,2011-05-05,5,2011,30 days 00:00:00.000000000
5798,Ord_703,Prod_12,SHP_961,Cust_237,67.35,0.07,24,22.63,0.5,0.39,OFFICE SUPPLIES,LABELS,6144,2009-06-21,CRITICAL,6,2009,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,6144,REGULAR AIR,2009-06-24,6,2009,3 days 00:00:00.000000000
5799,Ord_703,Prod_11,SHP_962,Cust_237,1472.31,0.03,4,-223.59,40.19,0.62,FURNITURE,TABLES,6144,2009-06-21,CRITICAL,6,2009,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,6144,DELIVERY TRUCK,2009-06-22,6,2009,1 days 00:00:00.000000000
5800,Ord_761,Prod_7,SHP_1039,Cust_237,32.92,0.05,8,-7.73,2.0,0.53,OFFICE SUPPLIES,RUBBER BANDS,22657,2011-10-29,HIGH,10,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,22657,REGULAR AIR,2011-10-30,10,2011,1 days 00:00:00.000000000
5801,Ord_761,Prod_8,SHP_1038,Cust_237,9544.18,0.0,36,3392.88,11.25,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,22657,2011-10-29,HIGH,10,2011,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,22657,EXPRESS AIR,2011-10-30,10,2011,1 days 00:00:00.000000000
5802,Ord_733,Prod_3,SHP_998,Cust_237,68.88,0.0,24,1.31,1.49,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,14240,2012-02-17,HIGH,2,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,14240,REGULAR AIR,2012-02-18,2,2012,1 days 00:00:00.000000000
5803,Ord_697,Prod_3,SHP_954,Cust_237,4901.99,0.04,16,1724.68,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,4864,2012-10-11,LOW,10,2012,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,4864,REGULAR AIR,2012-11-14,11,2012,34 days 00:00:00.000000000
5804,Ord_774,Prod_8,SHP_1061,Cust_237,31.96,0.01,1,-74.64,1.99,0.5,TECHNOLOGY,COMPUTER PERIPHERALS,26372,2009-12-07,LOW,12,2009,RALPH KENNEDY,BRITISH COLUMBIA,WEST,CORPORATE,26372,REGULAR AIR,2009-07-16,7,2009,-144 days +00:00:00.000000000
5805,Ord_269,Prod_4,SHP_367,Cust_52,6789.9275,0.08,40,1864.66,4.2,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45217,2010-01-09,NOT SPECIFIED,1,2010,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,45217,REGULAR AIR,2010-02-09,2,2010,31 days 00:00:00.000000000
5806,Ord_68,Prod_4,SHP_92,Cust_52,1170.025,0.04,14,4.22,8.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10945,2012-03-01,MEDIUM,3,2012,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,10945,REGULAR AIR,2012-05-01,5,2012,61 days 00:00:00.000000000
5807,Ord_179,Prod_4,SHP_242,Cust_52,822.8425,0.1,15,4.39,5.92,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28675,2009-08-10,CRITICAL,8,2009,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,28675,REGULAR AIR,2009-09-10,9,2009,31 days 00:00:00.000000000
5808,Ord_321,Prod_6,SHP_428,Cust_52,735.54,0.0,13,171.82,14.3,0.37,OFFICE SUPPLIES,PAPER,57127,2010-02-16,LOW,2,2010,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,57127,REGULAR AIR,2010-02-18,2,2010,2 days 00:00:00.000000000
5809,Ord_169,Prod_6,SHP_229,Cust_52,209.42,0.1,32,65.41,1.72,0.35,OFFICE SUPPLIES,PAPER,27555,2009-01-09,CRITICAL,1,2009,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,27555,REGULAR AIR,2009-03-09,3,2009,59 days 00:00:00.000000000
5810,Ord_92,Prod_8,SHP_124,Cust_52,310.87,0.07,15,-21.48,4.0,0.6,TECHNOLOGY,COMPUTER PERIPHERALS,14726,2012-08-01,LOW,8,2012,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,14726,REGULAR AIR,2012-08-01,8,2012,0 days 00:00:00.000000000
5811,Ord_4014,Prod_4,SHP_5588,Cust_1382,358.4195,0.09,8,-275.06,2.5,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,6272,2010-02-27,HIGH,2,2010,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,6272,EXPRESS AIR,2010-01-03,1,2010,-55 days +00:00:00.000000000
5812,Ord_4014,Prod_11,SHP_5587,Cust_1382,4965.384,0.0,48,-175.46,51.94,0.63,FURNITURE,TABLES,6272,2010-02-27,HIGH,2,2010,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,6272,DELIVERY TRUCK,2010-01-03,1,2010,-55 days +00:00:00.000000000
5813,Ord_4014,Prod_5,SHP_5586,Cust_1382,3232.68,0.03,31,875.45,13.99,0.65,FURNITURE,OFFICE FURNISHINGS,6272,2010-02-27,HIGH,2,2010,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,6272,REGULAR AIR,2010-01-03,1,2010,-55 days +00:00:00.000000000
5814,Ord_4014,Prod_5,SHP_5586,Cust_1382,497.4,0.05,33,37.9,8.99,0.39,FURNITURE,OFFICE FURNISHINGS,6272,2010-02-27,HIGH,2,2010,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,6272,REGULAR AIR,2010-01-03,1,2010,-55 days +00:00:00.000000000
5815,Ord_4056,Prod_11,SHP_5655,Cust_1382,4428.56,0.03,18,213.62,54.12,0.76,FURNITURE,TABLES,25447,2012-05-23,NOT SPECIFIED,5,2012,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,25447,DELIVERY TRUCK,2012-05-26,5,2012,3 days 00:00:00.000000000
5816,Ord_4056,Prod_5,SHP_5654,Cust_1382,536.21,0.09,25,106.98,8.99,0.44,FURNITURE,OFFICE FURNISHINGS,25447,2012-05-23,NOT SPECIFIED,5,2012,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,25447,REGULAR AIR,2012-05-24,5,2012,1 days 00:00:00.000000000
5817,Ord_4105,Prod_8,SHP_5718,Cust_1382,472.12,0.03,11,56.1,1.99,0.42,TECHNOLOGY,COMPUTER PERIPHERALS,57287,2011-10-28,NOT SPECIFIED,10,2011,RANDY FERGUSON,SASKACHEWAN,PRARIE,CORPORATE,57287,REGULAR AIR,2011-10-29,10,2011,1 days 00:00:00.000000000
5818,Ord_4960,Prod_4,SHP_6922,Cust_1696,2422.4405,0.03,44,568.18,5.31,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,8768,2011-08-18,HIGH,8,2011,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,8768,REGULAR AIR,2011-08-19,8,2011,1 days 00:00:00.000000000
5819,Ord_4964,Prod_4,SHP_6929,Cust_1696,1233.4775,0.01,39,453.8,5.99,0.38,TECHNOLOGY,TELEPHONES AND COMMUNICATION,14176,2009-12-03,LOW,12,2009,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,14176,REGULAR AIR,2009-03-19,3,2009,-259 days +00:00:00.000000000
5820,Ord_4975,Prod_17,SHP_6945,Cust_1696,5740.32,0.03,39,1285.74,17.85,0.56,TECHNOLOGY,OFFICE MACHINES,23328,2010-09-15,HIGH,9,2010,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,23328,DELIVERY TRUCK,2010-09-16,9,2010,1 days 00:00:00.000000000
5821,Ord_4957,Prod_12,SHP_6919,Cust_1696,19.47,0.06,3,-14.29,6.89,0.39,OFFICE SUPPLIES,LABELS,7654,2010-10-02,HIGH,10,2010,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,7654,REGULAR AIR,2010-12-02,12,2010,61 days 00:00:00.000000000
5822,Ord_5004,Prod_2,SHP_6983,Cust_1696,1101.76,0.07,50,-204.22,13.99,0.52,OFFICE SUPPLIES,APPLIANCES,46023,2012-03-24,NOT SPECIFIED,3,2012,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,46023,REGULAR AIR,2012-03-25,3,2012,1 days 00:00:00.000000000
5823,Ord_4978,Prod_5,SHP_6948,Cust_1696,396.78,0.09,47,-321.21,10.16,0.59,FURNITURE,OFFICE FURNISHINGS,26054,2010-12-02,CRITICAL,12,2010,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,26054,REGULAR AIR,2010-02-14,2,2010,-291 days +00:00:00.000000000
5824,Ord_4967,Prod_3,SHP_6932,Cust_1696,109.43,0.09,23,21.77,1.49,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,15104,2012-03-29,MEDIUM,3,2012,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,15104,REGULAR AIR,2012-01-04,1,2012,-85 days +00:00:00.000000000
5825,Ord_4968,Prod_8,SHP_6934,Cust_1696,249.48,0.1,33,-73.83,2.38,0.74,TECHNOLOGY,COMPUTER PERIPHERALS,17445,2011-08-21,NOT SPECIFIED,8,2011,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,17445,REGULAR AIR,2011-08-24,8,2011,3 days 00:00:00.000000000
5826,Ord_5018,Prod_14,SHP_7001,Cust_1696,7325.63,0.04,38,1899.23,24.49,0.46,TECHNOLOGY,COPIERS AND FAX,54214,2012-02-01,MEDIUM,2,2012,RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,54214,EXPRESS AIR,2012-05-01,5,2012,90 days 00:00:00.000000000
5827,Ord_4197,Prod_4,SHP_5850,Cust_1425,1062.2195,0.03,18,132.37,5.31,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41667,2012-06-20,HIGH,6,2012,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,41667,REGULAR AIR,2012-06-23,6,2012,3 days 00:00:00.000000000
5828,Ord_4177,Prod_6,SHP_5823,Cust_1425,124.89,0.07,16,-111.17,11.15,0.37,OFFICE SUPPLIES,PAPER,31973,2011-12-05,NOT SPECIFIED,12,2011,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,31973,REGULAR AIR,2011-05-14,5,2011,-205 days +00:00:00.000000000
5829,Ord_4177,Prod_15,SHP_5822,Cust_1425,404.54,0.03,15,43.99,5.3,,FURNITURE,CHAIRS & CHAIRMATS,31973,2011-12-05,NOT SPECIFIED,12,2011,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,31973,REGULAR AIR,2011-05-13,5,2011,-206 days +00:00:00.000000000
5830,Ord_4173,Prod_6,SHP_5816,Cust_1425,1211.18,0.1,34,208.4,13.26,0.36,OFFICE SUPPLIES,PAPER,29504,2010-09-23,NOT SPECIFIED,9,2010,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,29504,REGULAR AIR,2010-09-23,9,2010,0 days 00:00:00.000000000
5831,Ord_4173,Prod_10,SHP_5815,Cust_1425,1485.06,0.04,20,25.32,26.85,,FURNITURE,BOOKCASES,29504,2010-09-23,NOT SPECIFIED,9,2010,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,29504,DELIVERY TRUCK,2010-09-25,9,2010,2 days 00:00:00.000000000
5832,Ord_4186,Prod_1,SHP_5836,Cust_1425,2466.02,0.02,15,243.73,19.99,0.66,OFFICE SUPPLIES,STORAGE & ORGANIZATION,37510,2009-08-03,CRITICAL,8,2009,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,37510,REGULAR AIR,2009-08-03,8,2009,0 days 00:00:00.000000000
5833,Ord_3442,Prod_4,SHP_4772,Cust_1241,5975.0495,0.06,47,1417.23,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45571,2012-09-23,MEDIUM,9,2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,45571,REGULAR AIR,2012-09-25,9,2012,2 days 00:00:00.000000000
5834,Ord_3442,Prod_17,SHP_4772,Cust_1241,720.52,0.1,44,-36.79,8.51,0.4,TECHNOLOGY,OFFICE MACHINES,45571,2012-09-23,MEDIUM,9,2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,45571,REGULAR AIR,2012-09-25,9,2012,2 days 00:00:00.000000000
5835,Ord_3442,Prod_1,SHP_4771,Cust_1241,528.53,0.05,43,-7.24,4.81,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,45571,2012-09-23,MEDIUM,9,2012,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,45571,REGULAR AIR,2012-09-24,9,2012,1 days 00:00:00.000000000
